gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,Young,RevenuePerUser,TotalRevenue,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,ChurnProbabilities
0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,67.2,403.20000000000005,1,0,0,0,0,0,1,0,1,0,0.3957208138496072
1,0,0,0,11,1,0,0,1,0,0,1,0,0,0,74.7,821.7,1,0,0,0,0,1,0,1,0,0,0.8024295638547209
1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,63.0,63.0,1,0,0,0,0,1,0,1,0,0,0.8985160853023044
0,0,1,0,49,1,0,0,0,0,0,0,1,0,0,20.0,980.0,0,0,1,1,0,0,0,0,0,1,0.012953082750245197
0,0,1,1,3,1,0,1,0,0,1,0,1,0,0,68.5,205.5,1,0,0,0,1,0,0,0,1,0,0.6264636902075349
0,0,0,0,53,1,1,1,1,1,0,1,0,0,0,88.7,4701.1,0,0,1,0,0,0,1,1,0,0,0.09932401769645478
1,0,1,1,23,1,1,0,0,1,1,1,1,1,0,81.5,1874.5,1,0,0,0,0,1,0,1,0,0,0.7090393944893125
1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,58.2,116.4,1,0,0,0,0,1,0,0,1,0,0.6721510792729751
1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,58.5,58.5,1,0,0,0,0,0,1,0,1,0,0.5731826428623487
1,0,0,1,3,1,0,0,0,0,0,0,1,0,0,20.0,60.0,0,0,1,0,0,0,1,0,0,1,0.14981299246720223
0,1,0,0,68,1,0,1,0,0,1,1,1,1,0,78.5,5338.0,1,0,0,0,0,1,0,1,0,0,0.6816912065502629
1,0,0,0,8,1,0,0,1,0,1,1,1,1,0,76.5,612.0,1,0,0,0,0,1,0,1,0,0,0.8873107859725877
0,0,1,0,70,1,0,0,1,0,1,1,1,0,0,76.5,5355.0,0,1,0,0,0,1,0,1,0,0,0.44280928253599305
1,0,1,1,39,1,0,0,1,0,1,1,0,0,0,79.7,3108.3,0,1,0,0,0,1,0,1,0,0,0.5311664152327892
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.8854005216926177
0,0,0,0,3,1,0,1,0,1,1,1,1,1,0,83.5,250.5,1,0,0,0,0,1,0,1,0,0,0.8443107240492594
1,0,1,0,60,1,0,1,1,0,1,1,0,0,0,85.2,5112.0,0,1,0,1,0,0,0,1,0,0,0.36079005766026184
0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,58.2,291.0,1,0,0,0,0,1,0,1,0,0,0.8202405085796852
1,1,0,0,3,1,0,1,0,0,0,0,1,1,0,60.5,181.5,1,0,0,0,0,1,0,1,0,0,0.8779630788781752
0,0,1,0,55,1,1,1,0,1,0,0,1,0,0,69.0,3795.0,0,1,0,0,1,0,0,0,1,0,0.0662453147722863
1,0,0,0,72,0,1,0,1,1,1,1,1,0,0,77.0,5544.0,0,0,1,0,1,0,0,0,1,0,0.06060340926640331
1,1,0,0,72,1,1,1,1,1,1,0,0,0,0,83.7,6026.400000000001,0,0,1,1,0,0,0,0,1,0,0.03571472682668533
0,0,0,0,41,1,0,1,1,0,1,1,1,1,0,82.0,3362.0,1,0,0,0,0,1,0,1,0,0,0.7639349649222423
1,0,0,0,60,0,1,1,1,0,0,0,0,0,0,55.7,3342.0,0,0,1,1,0,0,0,0,1,0,0.027524198616414176
0,0,0,0,6,1,0,0,0,0,1,1,0,1,0,76.2,457.20000000000005,1,0,0,0,0,1,0,1,0,0,0.864784425529211
0,0,1,0,46,1,0,1,1,1,1,1,1,0,0,87.0,4002.0,0,0,1,0,1,0,0,1,0,0,0.2451546845952914
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,23.2,348.0,1,0,0,0,0,0,1,0,0,1,0.24361272246620488
0,0,1,0,58,1,0,0,1,1,1,1,1,1,0,81.5,4727.0,1,0,0,0,1,0,0,1,0,0,0.5507796956339477
1,0,1,1,23,1,0,0,0,0,0,0,0,0,0,23.2,533.6,0,0,1,0,1,0,0,0,0,1,0.03670789353082338
0,1,0,0,31,1,0,0,1,1,1,1,1,1,0,81.5,2526.5,1,0,0,0,0,1,0,1,0,0,0.8063981056959394
1,0,1,0,11,1,0,0,0,0,0,0,1,0,0,55.0,605.0,1,0,0,1,0,0,0,0,1,0,0.5984506432974062
0,1,0,0,56,1,0,1,1,1,1,0,1,0,0,77.0,4312.0,0,0,1,1,0,0,0,1,0,0,0.18401251297039775
0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,23.2,580.0,1,0,0,0,1,0,0,0,0,1,0.13960366003786698
0,0,0,0,68,0,1,1,1,1,1,1,0,0,0,85.7,5827.6,0,0,1,0,1,0,0,0,1,0,0.055506801887874206
0,0,0,0,40,1,0,0,0,0,0,0,0,0,1,23.2,928.0,0,0,1,0,1,0,0,0,0,1,0.01606653226049107
1,0,0,0,36,1,0,0,0,0,0,1,1,1,0,68.0,2448.0,1,0,0,0,0,1,0,1,0,0,0.7408810917199072
1,0,0,0,32,1,1,1,0,1,1,1,1,1,0,87.0,2784.0,1,0,0,0,1,0,0,1,0,0,0.58330121409265
1,0,1,1,71,1,1,1,1,1,1,1,0,0,0,93.7,6652.7,0,0,1,1,0,0,0,0,1,0,0.044817961162293515
1,0,1,0,17,1,0,1,1,0,1,1,1,0,0,82.0,1394.0,1,0,0,0,0,1,0,1,0,0,0.8408959477618334
1,0,1,0,18,1,0,0,1,1,0,0,0,0,0,66.7,1200.6000000000001,1,0,0,0,0,1,0,1,0,0,0.6500964881150512
0,0,0,0,37,1,1,1,1,0,0,0,0,0,0,70.7,2615.9,1,0,0,1,0,0,0,1,0,0,0.399424111188845
1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,23.2,46.4,1,0,0,0,0,0,1,0,0,1,0.40635833346580613
0,0,1,1,28,1,0,0,0,0,0,0,1,0,0,55.0,1540.0,0,1,0,1,0,0,0,1,0,0,0.45197557007571737
1,0,0,0,9,0,1,1,1,0,0,0,0,0,0,55.7,501.3,0,1,0,0,0,0,1,0,1,0,0.29101364795037704
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,61.7,61.7,1,0,0,0,0,1,0,0,1,0,0.5874627263876595
1,0,1,0,65,1,0,0,0,0,0,0,1,0,0,20.0,1300.0,0,0,1,0,1,0,0,0,0,1,0.0045403425018290325
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,58.2,174.60000000000002,1,0,0,0,0,1,0,0,1,0,0.66807246146115
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,50.0,50.0,1,0,0,0,0,1,0,0,1,0,0.8591070982925104
1,0,1,0,36,1,1,0,0,0,1,1,1,0,0,76.5,2754.0,1,0,0,0,0,1,0,1,0,0,0.7340315386400055
1,0,0,0,23,1,0,0,0,1,1,0,1,1,0,68.0,1564.0,1,0,0,0,0,1,0,1,0,0,0.7535687856595259
1,0,1,1,22,1,1,1,0,1,0,0,1,0,0,69.0,1518.0,1,0,0,0,0,0,1,0,1,0,0.25267070506016664
0,0,1,0,72,1,1,1,1,1,1,1,0,0,0,93.7,6746.400000000001,0,0,1,0,1,0,0,1,0,0,0.10988924869103849
0,0,1,1,17,1,0,0,1,0,1,0,0,1,0,69.7,1184.9,1,0,0,0,0,1,0,1,0,0,0.7594683471085938
0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,76.2,228.60000000000002,1,0,0,0,0,1,0,1,0,0,0.7893492427707987
1,0,1,0,58,1,1,1,1,0,0,0,0,1,0,70.7,4100.6,0,1,0,0,1,0,0,0,1,0,0.060236147257559124
1,0,1,1,67,1,1,1,1,0,1,1,0,0,0,88.7,5942.900000000001,0,0,1,0,1,0,0,0,1,0,0.053635259551950684
1,1,0,0,34,1,0,1,1,0,1,1,1,0,0,82.0,2788.0,0,1,0,0,0,1,0,1,0,0,0.6912323104655571
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,23.2,232.0,1,0,0,0,1,0,0,0,0,1,0.3032828884509951
0,0,0,0,69,1,1,0,1,1,1,1,1,0,0,85.0,5865.0,0,0,1,0,1,0,0,0,1,0,0.06092217099544284
1,0,0,0,40,0,1,1,1,0,1,1,0,0,0,80.7,3228.0,0,1,0,0,1,0,0,0,1,0,0.22621355458501607
1,0,0,0,20,1,1,0,1,0,0,1,0,0,0,78.2,1564.0,1,0,0,0,1,0,0,0,1,0,0.37742774605158075
0,0,1,1,46,1,0,0,0,0,0,0,0,0,0,23.2,1067.2,0,0,1,0,0,0,1,0,0,1,0.009649623301289186
0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,58.5,117.0,1,0,0,0,0,1,0,1,0,0,0.8285543588913307
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,0,1,1,0,0,0.8664895939317245
0,0,1,0,72,1,1,0,1,0,1,1,1,0,0,80.0,5760.0,0,0,1,0,1,0,0,1,0,0,0.1511752549890798
1,0,1,1,70,1,0,0,0,0,0,0,0,0,0,23.2,1624.0,0,0,1,0,1,0,0,0,0,1,0.0023718533671906795
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,23.2,46.4,1,0,0,0,0,0,1,0,0,1,0.4096041611518197
1,0,0,1,23,1,0,1,0,1,0,0,1,0,0,65.5,1506.5,1,0,0,1,0,0,0,0,1,0,0.34418824931588987
1,0,1,0,36,1,0,0,0,0,1,1,1,0,0,73.0,2628.0,1,0,0,0,0,1,0,1,0,0,0.7952967537932516
1,1,0,0,59,1,0,0,0,0,1,1,1,1,0,73.0,4307.0,1,0,0,1,0,0,0,1,0,0,0.6570996090105703
1,0,0,0,67,1,0,0,0,0,0,0,0,0,1,23.2,1554.3999999999999,0,0,1,1,0,0,0,0,0,1,0.003451578486474244
1,0,1,1,72,1,1,0,1,0,1,1,1,0,0,80.0,5760.0,0,0,1,1,0,0,0,1,0,0,0.14159394339740547
0,0,0,0,37,1,0,1,1,0,1,1,1,1,0,82.0,3034.0,1,0,0,1,0,0,0,1,0,0,0.7192387631264433
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,1,0,0,0,0,0,1,0.0022832419597881236
1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,0,1,0,0,0,0,1,0.002376044484276324
1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,55.0,165.0,1,0,0,0,0,1,0,1,0,0,0.8752815897283549
0,1,0,0,54,1,0,1,0,0,1,1,1,1,0,78.5,4239.0,0,1,0,0,1,0,0,1,0,0,0.4950537333487579
1,0,1,0,60,1,0,1,1,0,1,0,1,1,0,72.0,4320.0,1,0,0,0,0,1,0,1,0,0,0.5545020813076065
0,0,1,0,58,1,1,1,1,0,1,1,1,0,0,85.5,4959.0,0,1,0,0,1,0,0,1,0,0,0.35022553562973396
0,0,1,0,31,1,0,1,0,0,0,1,1,0,0,73.5,2278.5,1,0,0,1,0,0,0,1,0,0,0.6853825479616745
0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,63.0,189.0,1,0,0,0,0,1,0,0,1,0,0.775473901135366
1,0,0,0,55,1,1,0,1,1,0,0,1,0,0,67.0,3685.0,0,0,1,0,0,1,0,0,1,0,0.04676726428543545
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,0,1,0,1,0,0.5906093885823336
1,0,1,0,49,1,0,1,0,0,1,0,1,0,0,68.5,3356.5,1,0,0,0,1,0,0,1,0,0,0.5323690392977417
1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,43.2,345.6,1,0,0,0,0,0,1,0,1,0,0.6063548569189707
0,1,0,0,39,1,0,0,1,0,1,1,1,0,0,76.5,2983.5,1,0,0,0,0,1,0,1,0,0,0.8223247653876891
1,0,1,0,66,1,1,1,1,0,0,0,1,0,0,67.5,4455.0,0,0,1,0,1,0,0,0,1,0,0.02805720820991069
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,23.2,348.0,0,1,0,0,0,0,1,0,0,1,0.11917065439036022
0,0,1,0,51,1,0,0,1,0,1,1,1,0,0,76.5,3901.5,0,1,0,0,0,1,0,1,0,0,0.5620744212548813
1,1,0,0,9,1,0,0,0,1,0,0,0,0,0,63.2,568.8000000000001,1,0,0,0,0,0,1,0,1,0,0.47720946809388176
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,23.2,23.2,1,0,0,0,0,0,1,0,0,1,0.42395135378638565
1,0,0,0,25,1,0,0,0,0,0,0,1,0,1,20.0,500.0,0,1,0,1,0,0,0,0,0,1,0.11228478991963901
1,0,1,0,22,1,0,0,1,0,1,0,1,0,0,66.5,1463.0,1,0,0,1,0,0,0,1,0,0,0.7515032705940925
1,0,0,0,15,1,0,0,0,0,0,0,1,0,0,55.0,825.0,1,0,0,0,0,1,0,0,1,0,0.6403973444849579
0,0,1,1,28,1,0,0,0,0,1,1,1,1,0,73.0,2044.0,0,1,0,1,0,0,0,1,0,0,0.6034871770192033
1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,76.2,228.60000000000002,1,0,0,0,0,0,1,1,0,0,0.8185897511780847
0,0,1,0,47,1,0,0,1,0,1,1,1,0,0,76.5,3595.5,1,0,0,0,0,1,0,1,0,0,0.7474641089406493
0,0,0,0,67,1,1,0,1,1,1,1,1,0,0,85.0,5695.0,0,0,1,0,0,0,1,0,1,0,0.06179627223916769
0,1,0,0,18,1,0,1,0,0,0,0,1,0,0,60.5,1089.0,1,0,0,0,0,1,0,1,0,0,0.8116908722098003
1,0,1,0,62,1,0,1,1,1,0,0,1,0,0,69.0,4278.0,0,0,1,0,1,0,0,0,1,0,0.03402708145561744
0,0,0,0,41,1,0,1,1,0,1,1,1,0,0,82.0,3362.0,0,1,0,0,0,1,0,0,1,0,0.3857299965254665
0,0,0,0,44,1,0,0,0,0,0,0,1,0,0,55.0,2420.0,1,0,0,0,0,0,1,0,1,0,0.2812602792698552
0,0,0,0,53,1,0,1,1,1,0,1,1,0,0,82.0,4346.0,0,1,0,0,1,0,0,1,0,0,0.307001568696073
1,0,1,0,48,1,0,0,0,0,0,0,1,0,0,20.0,960.0,0,0,1,0,0,0,1,0,0,1,0.012410553883301801
0,1,0,0,54,1,1,1,1,1,1,1,1,0,0,90.5,4887.0,0,1,0,1,0,0,0,1,0,0,0.3851961126265811
0,0,1,0,48,0,1,0,1,0,0,1,1,1,0,62.0,2976.0,1,0,0,1,0,0,0,0,1,0,0.3262299766534587
1,0,0,0,24,1,0,1,0,0,1,1,1,0,0,78.5,1884.0,1,0,0,1,0,0,0,1,0,0,0.7763395771688819
1,0,0,0,33,1,0,1,0,1,0,0,0,0,0,68.7,2267.1,0,0,1,1,0,0,0,1,0,0,0.14443741268044513
1,0,1,0,66,1,1,1,0,1,1,1,0,0,0,90.2,5953.2,0,0,1,0,0,1,0,0,1,0,0.06908024946460449
0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,55.0,165.0,1,0,0,0,0,1,0,1,0,0,0.8622575263302918
0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,51.7,672.1,0,0,1,0,0,0,1,0,1,0,0.16447215543534688
1,0,1,1,63,1,1,1,1,0,1,1,0,0,0,88.7,5588.1,0,0,1,0,1,0,0,0,1,0,0.057299828428694376
0,0,1,1,23,1,0,1,1,1,0,0,0,1,0,72.2,1660.6000000000001,1,0,0,0,0,1,0,1,0,0,0.5555235830851568
1,0,0,1,52,1,0,0,0,0,0,0,0,0,0,23.2,1206.3999999999999,0,0,1,0,1,0,0,0,0,1,0.00692052881169735
1,0,0,0,3,1,0,0,0,0,0,0,1,0,1,55.0,165.0,1,0,0,0,1,0,0,1,0,0,0.8279646597407617
1,0,0,0,10,1,0,0,0,0,0,1,1,0,0,68.0,680.0,1,0,0,1,0,0,0,0,1,0,0.6504371992976492
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,1,0,0,0,0,0,1,0.0022832419597881236
1,0,0,0,29,1,0,0,1,1,1,1,1,0,0,81.5,2363.5,1,0,0,0,1,0,0,1,0,0,0.6980457234367079
0,1,0,0,62,1,1,0,1,0,1,1,1,0,0,80.0,4960.0,0,1,0,0,0,1,0,1,0,0,0.4832571123962693
1,0,1,0,41,1,0,0,1,0,1,1,1,1,0,76.5,3136.5,0,1,0,0,0,1,0,0,1,0,0.39614637430545335
1,0,0,0,43,1,0,1,0,0,0,0,1,1,0,60.5,2601.5,1,0,0,0,0,1,0,1,0,0,0.5807691930321386
0,0,0,1,26,1,0,1,1,1,1,1,1,0,0,87.0,2262.0,0,0,1,0,0,1,0,1,0,0,0.3827248053713541
0,0,1,0,19,1,0,0,1,0,1,1,1,0,0,76.5,1453.5,1,0,0,0,0,1,0,1,0,0,0.8571170691571531
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,23.2,1670.3999999999999,0,0,1,0,1,0,0,0,0,1,0.002147325363003586
0,1,0,0,45,1,0,0,1,0,1,1,1,0,0,76.5,3442.5,0,1,0,1,0,0,0,1,0,0,0.5806689271305286
1,0,0,0,32,1,0,0,0,0,1,1,1,0,0,73.0,2336.0,0,1,0,1,0,0,0,0,1,0,0.3821340022160445
1,0,0,0,41,1,0,0,0,0,0,0,1,0,0,20.0,820.0,1,0,0,1,0,0,0,0,0,1,0.08990038337541534
1,0,1,1,65,1,0,0,0,0,0,0,0,0,0,23.2,1508.0,0,0,1,0,1,0,0,0,0,1,0.0031835619410942643
1,0,1,0,55,1,1,1,0,0,1,0,1,1,0,72.0,3960.0,1,0,0,0,0,1,0,1,0,0,0.5075484504263995
1,0,1,1,11,1,0,0,0,0,0,0,0,0,0,23.2,255.2,0,0,1,0,0,0,1,0,0,1,0.07020643827298803
0,0,0,0,49,1,0,0,1,1,1,1,1,0,0,81.5,3993.5,0,0,1,1,0,0,0,0,1,0,0.12304716553083853
1,0,1,0,61,1,1,0,1,1,1,0,0,0,0,78.2,4770.2,1,0,0,1,0,0,0,1,0,0,0.29569819921247525
1,0,1,1,25,1,0,0,0,0,0,0,1,0,0,20.0,500.0,1,0,0,0,0,0,1,0,0,1,0.17412939388597187
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,1,0,1,0,0,0.8854005216926177
0,0,0,1,23,1,0,0,0,1,0,0,1,0,0,60.0,1380.0,0,1,0,0,0,1,0,0,1,0,0.28853849276840937
1,0,0,0,21,1,0,0,0,0,0,0,1,0,0,55.0,1155.0,1,0,0,0,0,1,0,1,0,0,0.7771183841159148
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,68.0,68.0,1,0,0,0,0,1,0,1,0,0,0.894788248188237
1,1,0,0,5,1,0,0,1,0,0,0,1,1,0,58.5,292.5,1,0,0,1,0,0,0,1,0,0,0.8456336300995895
1,0,1,0,24,1,1,0,0,1,1,1,0,0,0,84.7,2032.8000000000002,0,1,0,1,0,0,0,0,1,0,0.2155874596914776
0,1,0,0,27,1,0,0,1,0,0,1,0,1,0,74.7,2016.9,1,0,0,0,1,0,0,1,0,0,0.7001847433060666
0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,23.2,1624.0,0,0,1,1,0,0,0,0,0,1,0.0028946592270747543
0,1,0,0,5,1,0,0,1,0,0,0,1,1,0,58.5,292.5,1,0,0,0,1,0,0,1,0,0,0.8399197952856486
1,0,1,1,46,1,0,0,0,0,0,0,1,0,0,20.0,920.0,0,0,1,0,0,0,1,0,0,1,0.012438638054404238
0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,55.0,110.0,1,0,0,0,0,1,0,1,0,0,0.8668086277542782
0,0,1,1,57,1,0,0,0,0,0,0,1,0,0,20.0,1140.0,0,0,1,1,0,0,0,0,0,1,0.007091981265872141
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,0,1,1,0,0,0.7810039182570456
0,1,0,0,60,1,0,0,1,0,1,1,1,0,0,76.5,4590.0,0,1,0,0,1,0,0,1,0,0,0.4714245127652078
1,0,1,1,37,1,1,0,1,1,0,0,1,0,0,67.0,2479.0,0,0,1,0,1,0,0,0,1,0,0.048940191794509064
1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,55.0,55.0,1,0,0,0,0,0,1,1,0,0,0.8175333016710639
1,0,1,1,28,1,0,1,1,0,1,1,0,0,0,85.2,2385.6,0,1,0,1,0,0,0,1,0,0,0.4847610891318021
0,1,0,0,24,1,0,0,0,0,0,0,1,0,0,20.0,480.0,1,0,0,0,0,0,1,0,0,1,0.2474685660800068
0,0,0,0,62,1,1,1,1,0,0,0,1,0,0,67.5,4185.0,0,1,0,0,0,1,0,1,0,0,0.21384579792027889
0,0,0,1,18,1,0,0,0,0,0,0,0,1,0,23.2,417.59999999999997,0,1,0,1,0,0,0,0,0,1,0.11120343485056565
0,0,0,0,5,1,1,0,0,1,0,0,0,1,0,66.7,333.5,1,0,0,0,0,1,0,0,1,0,0.45644902071546956
0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,23.2,464.0,1,0,0,0,0,0,1,0,0,1,0.17352911564102938
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,58.2,58.2,1,0,0,0,0,0,1,1,0,0,0.7810039182570456
1,0,0,0,35,1,0,1,1,0,1,1,1,1,0,82.0,2870.0,0,1,0,1,0,0,0,1,0,0,0.5575332790486065
0,1,0,0,52,0,0,1,1,1,1,0,1,0,0,64.0,3328.0,1,0,0,0,0,1,0,0,1,0,0.4114050604225704
0,0,1,0,30,1,0,0,0,0,0,1,1,1,0,68.0,2040.0,1,0,0,0,0,1,0,1,0,0,0.7755251487072232
1,0,1,0,72,0,1,1,1,0,0,0,0,0,0,55.7,4010.4,0,0,1,1,0,0,0,0,1,0,0.01731551128783007
1,1,0,0,15,1,0,0,0,0,0,0,0,1,0,58.2,873.0,1,0,0,0,0,1,0,1,0,0,0.7984231353284569
1,0,0,1,70,1,1,1,1,1,1,1,1,0,0,90.5,6335.0,0,0,1,0,0,1,0,1,0,0,0.17079390215685558
1,0,0,1,66,1,1,1,0,1,0,0,0,0,0,72.2,4765.2,0,0,1,1,0,0,0,0,1,0,0.016708882469965637
1,1,0,0,55,1,0,0,0,0,0,0,1,0,0,55.0,3025.0,1,0,0,0,0,1,0,1,0,0,0.5399009547752178
0,1,0,0,55,1,0,1,1,0,0,0,1,1,0,64.0,3520.0,1,0,0,0,0,1,0,1,0,0,0.5452344385959668
1,1,0,0,57,1,0,1,1,0,1,0,1,0,0,72.0,4104.0,0,1,0,0,1,0,0,0,1,0,0.18641187286520902
0,0,1,0,72,1,1,1,1,0,1,1,1,0,0,85.5,6156.0,0,0,1,0,0,1,0,1,0,0,0.2124635482776264
0,0,1,0,28,1,0,0,0,0,0,0,0,0,0,23.2,649.6,1,0,0,0,0,0,1,0,0,1,0.12861939834372366
1,0,1,0,54,1,1,1,0,0,1,1,1,0,0,82.0,4428.0,0,0,1,1,0,0,0,0,1,0,0.09709844828250273
1,1,0,0,24,1,1,0,0,0,0,0,1,0,0,58.5,1404.0,1,0,0,0,0,1,0,1,0,0,0.7302882696277412
0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,71.5,143.0,1,0,0,0,0,0,1,0,1,0,0.5909687297701032
1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,23.2,278.4,1,0,0,0,1,0,0,0,0,1,0.2554796323199298
1,1,0,0,51,1,0,1,0,0,0,0,1,0,0,60.5,3085.5,0,1,0,1,0,0,0,1,0,0,0.31431608456322097
1,0,0,0,13,1,0,1,0,1,1,1,0,0,0,86.7,1127.1000000000001,1,0,0,0,0,0,1,0,1,0,0.452794023455833
1,0,0,0,58,1,0,1,1,1,1,0,0,0,0,80.2,4651.6,0,0,1,1,0,0,0,0,1,0,0.04993908797927501
0,0,1,1,18,1,0,0,1,1,0,0,1,0,0,63.5,1143.0,0,1,0,0,1,0,0,0,1,0,0.23651121032393552
0,0,1,0,29,1,0,0,0,0,0,0,1,0,0,20.0,580.0,0,0,1,0,0,0,1,0,0,1,0.03923210376466999
0,0,1,1,72,1,1,1,0,1,1,0,0,0,0,80.2,5774.400000000001,0,0,1,0,0,0,1,0,1,0,0.021977642557053693
1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,23.2,1647.2,0,0,1,0,1,0,0,0,0,1,0.0022362023065232205
0,0,0,0,70,0,1,1,1,1,0,0,1,0,0,57.5,4025.0,0,0,1,1,0,0,0,0,1,0,0.020079381278728225
1,0,0,0,9,1,0,0,0,0,1,1,1,1,0,73.0,657.0,1,0,0,0,0,1,0,1,0,0,0.8919814492293606
0,0,1,1,20,1,0,0,1,1,0,1,1,0,0,76.5,1530.0,1,0,0,1,0,0,0,1,0,0,0.6715006174623703
1,0,0,0,69,1,1,1,1,1,0,1,1,1,0,85.5,5899.5,0,1,0,0,1,0,0,0,1,0,0.08673259897494334
1,0,0,0,63,1,1,1,1,1,1,0,0,0,0,83.7,5273.1,0,1,0,0,1,0,0,1,0,0,0.15476427703139578
0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,70.7,494.90000000000003,1,0,0,0,0,1,0,0,1,0,0.46878057890580593
0,0,1,1,69,0,1,0,1,0,0,1,1,0,0,62.0,4278.0,0,0,1,0,1,0,0,0,1,0,0.04050016243898851
1,0,1,1,5,1,0,0,0,0,0,0,1,1,0,20.0,100.0,1,0,0,1,0,0,0,0,0,1,0.437953357150783
0,0,0,0,9,1,0,1,1,0,0,0,0,0,0,67.2,604.8000000000001,1,0,0,0,0,1,0,1,0,0,0.7547469817570175
0,0,1,1,46,1,1,0,1,1,0,1,0,0,0,83.2,3827.2000000000003,0,0,1,0,0,0,1,1,0,0,0.10363778970258924
1,1,0,0,60,1,0,1,1,0,1,1,1,0,0,82.0,4920.0,0,1,0,0,0,1,0,1,0,0,0.5598641055340351
1,1,0,0,27,1,0,1,1,0,0,1,1,1,0,77.0,2079.0,1,0,0,0,0,1,0,1,0,0,0.8024641575411439
0,0,1,0,16,1,1,1,1,0,0,0,0,0,0,70.7,1131.2,1,0,0,0,0,1,0,1,0,0,0.6240937877309224
0,0,1,1,22,1,0,1,0,0,0,1,0,1,0,76.7,1687.4,1,0,0,0,0,1,0,1,0,0,0.7109155580903624
0,0,1,1,41,1,1,1,1,0,0,1,1,0,0,80.5,3300.5,0,1,0,1,0,0,0,1,0,0,0.33630086846630014
0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,63.7,254.8,1,0,0,0,0,1,0,1,0,0,0.831454216583345
0,0,0,0,24,1,0,0,1,0,1,0,1,0,0,66.5,1596.0,1,0,0,0,1,0,0,1,0,0,0.7336565956629646
0,0,0,0,38,1,0,0,0,0,0,0,0,0,1,23.2,881.6,0,0,1,0,0,0,1,0,0,1,0.017614461961876136
0,0,0,0,25,1,1,1,1,1,1,0,1,0,0,80.5,2012.5,1,0,0,1,0,0,0,0,1,0,0.33507600937158494
1,0,1,0,40,1,0,1,1,0,0,0,1,0,0,64.0,2560.0,1,0,0,0,0,1,0,1,0,0,0.6023283172766042
0,0,0,0,8,1,1,0,0,0,0,0,1,1,0,58.5,468.0,1,0,0,0,0,1,0,0,1,0,0.6138178623848647
1,0,1,1,13,1,0,0,0,0,0,0,1,0,0,20.0,260.0,1,0,0,0,0,0,1,0,0,1,0.3049267925072677
1,0,1,1,64,1,1,1,1,0,0,0,1,0,0,67.5,4320.0,1,0,0,0,0,1,0,1,0,0,0.31427127832869933
